customer_id,visit_date,device_type,user_type,marketing_channel,product_id,product_category,unit_price,quantity,discount_percent,discount_amount,revenue,pages_viewed,time_on_site_sec,added_to_cart,purchased,cart_abandoned,rating,review_helpful_votes,payment_method,visit_month,visit_season,session_duration_bucket,location,device_name,user_type_name,channel_name,category_name,payment_name,season_name
6105,2024-07-18,0,0,3,771,3,573.44,3,10,172.03,0.0,4,745,0,0,0,4,0,5,7,2,Short,218,Desktop,New User,Social Media,Sports,COD,Summer
7583,2024-11-14,1,0,2,537,7,188.38,2,20,75.35,0.0,8,472,1,0,1,4,0,5,11,0,Short,36,Mobile,New User,Email,Grocery,COD,Winter
4612,2024-10-04,0,1,3,613,5,966.08,1,5,48.3,0.0,22,506,1,0,1,4,0,1,10,0,Short,179,Desktop,Returning User,Social Media,Beauty,Debit Card,Winter
7269,2024-05-31,0,1,2,407,4,60.83,4,0,0.0,0.0,10,1166,0,0,0,4,0,5,5,1,Long,178,Desktop,Returning User,Email,Books,COD,Spring
7245,2024-12-22,1,1,0,721,5,1705.43,4,0,0.0,0.0,6,1368,0,0,0,4,0,1,12,3,Very Long,86,Mobile,Returning User,Organic Search,Beauty,Debit Card,Autumn
8015,2024-11-03,1,0,5,763,1,324.02,2,0,0.0,648.04,17,1561,1,1,0,5,10,5,11,0,Very Long,117,Mobile,New User,Direct,Clothing,COD,Winter
8708,2024-06-29,1,1,4,498,3,1133.42,4,10,453.37,0.0,23,1017,1,0,1,4,0,4,6,2,Long,66,Mobile,Returning User,Referral,Sports,Wallet,Summer
1028,2024-11-06,0,1,4,718,5,547.42,4,0,0.0,0.0,1,385,1,0,1,4,0,2,11,0,Very Short,75,Desktop,Returning User,Referral,Beauty,UPI,Winter
8007,2024-04-03,0,1,2,817,7,450.23,3,0,0.0,1350.69,15,774,1,1,0,5,16,4,4,1,Short,133,Desktop,Returning User,Email,Grocery,Wallet,Spring
8131,2024-03-16,0,0,3,338,4,386.5,1,15,57.97,0.0,15,1322,0,0,0,4,0,2,3,1,Long,123,Desktop,New User,Social Media,Books,UPI,Spring
5907,2024-10-15,0,0,0,351,5,974.51,2,0,0.0,0.0,23,502,1,0,1,4,0,1,10,0,Short,34,Desktop,New User,Organic Search,Beauty,Debit Card,Winter
5676,2024-10-15,0,0,3,437,6,340.12,1,0,0.0,0.0,11,1064,0,0,0,4,0,5,10,0,Long,100,Desktop,New User,Social Media,Toys,COD,Winter
7503,2024-03-21,0,1,0,534,0,711.62,2,0,0.0,0.0,13,1144,0,0,0,4,0,4,3,1,Long,203,Desktop,Returning User,Organic Search,Electronics,Wallet,Spring
5097,2024-10-02,1,1,0,436,3,658.97,1,5,32.95,0.0,13,1635,1,0,1,4,0,2,10,0,Very Long,176,Mobile,Returning User,Organic Search,Sports,UPI,Winter
4724,2024-07-04,0,0,2,525,4,194.46,3,30,175.01,0.0,16,735,1,0,1,4,0,0,7,2,Short,168,Desktop,New User,Email,Books,Credit Card,Summer
8229,2024-07-22,1,1,1,22,3,1214.66,4,15,728.8,0.0,19,711,1,0,1,4,0,1,7,2,Short,205,Mobile,Returning User,Paid Search,Sports,Debit Card,Summer
8100,2024-11-05,1,0,4,140,5,620.39,1,20,124.08,0.0,9,1458,0,0,0,4,0,1,11,0,Very Long,90,Mobile,New User,Referral,Beauty,Debit Card,Winter
2862,2024-02-28,1,0,4,879,3,540.66,2,20,216.26,0.0,16,99,1,0,1,4,0,4,2,3,Very Short,157,Mobile,New User,Referral,Sports,Wallet,Autumn
8460,2024-05-27,1,1,4,741,0,326.13,4,5,65.23,1239.29,9,1576,1,1,0,3,43,0,5,1,Very Long,141,Mobile,Returning User,Referral,Electronics,Credit Card,Spring
3938,2024-04-15,0,0,0,834,4,82.29,1,0,0.0,0.0,18,1628,0,0,0,4,0,5,4,1,Very Long,36,Desktop,New User,Organic Search,Books,COD,Spring
2235,2024-07-22,1,1,2,813,0,363.63,2,0,0.0,0.0,18,387,0,0,0,4,0,5,7,2,Very Short,9,Mobile,Returning User,Email,Electronics,COD,Summer
8904,2024-02-27,0,0,5,371,5,516.4,1,0,0.0,516.4,24,1658,1,1,0,2,40,5,2,3,Very Long,159,Desktop,New User,Direct,Beauty,COD,Autumn
3142,2024-02-13,1,0,4,461,4,145.37,4,0,0.0,0.0,16,863,0,0,0,4,0,0,2,3,Short,63,Mobile,New User,Referral,Books,Credit Card,Autumn
2826,2024-09-11,2,1,0,506,4,134.15,3,0,0.0,0.0,20,483,0,0,0,4,0,4,9,0,Short,122,Tablet,Returning User,Organic Search,Books,Wallet,Winter
3429,2024-01-21,1,1,5,428,4,191.44,1,0,0.0,0.0,22,1337,0,0,0,4,0,0,1,3,Long,35,Mobile,Returning User,Direct,Books,Credit Card,Autumn
5423,2024-06-01,2,1,0,774,0,418.55,2,10,83.71,0.0,23,762,1,0,1,4,0,3,6,2,Short,1,Tablet,Returning User,Organic Search,Electronics,Net Banking,Summer
2494,2024-12-25,0,1,2,503,4,489.89,3,0,0.0,0.0,11,205,0,0,0,4,0,5,12,3,Very Short,26,Desktop,Returning User,Email,Books,COD,Autumn
2435,2024-12-30,0,0,1,122,2,1783.0,4,0,0.0,0.0,9,815,0,0,0,4,0,2,12,3,Short,126,Desktop,New User,Paid Search,Home & Kitchen,UPI,Autumn
4532,2024-03-06,0,1,2,776,3,1430.62,4,10,572.25,0.0,6,1078,1,0,1,4,0,4,3,1,Long,160,Desktop,Returning User,Email,Sports,Wallet,Spring
2961,2024-12-04,0,1,1,170,4,376.45,1,0,0.0,0.0,10,104,1,0,1,4,0,3,12,3,Very Short,78,Desktop,Returning User,Paid Search,Books,Net Banking,Autumn
2737,2024-05-02,0,0,3,540,4,102.44,1,15,15.37,0.0,14,259,0,0,0,4,0,1,5,1,Very Short,36,Desktop,New User,Social Media,Books,Debit Card,Spring
9208,2024-03-13,2,1,4,134,4,459.54,3,0,0.0,0.0,1,785,1,0,1,4,0,4,3,1,Short,219,Tablet,Returning User,Referral,Books,Wallet,Spring
6359,2024-07-03,1,1,0,384,7,886.64,2,10,177.33,0.0,9,607,0,0,0,4,0,3,7,2,Short,48,Mobile,Returning User,Organic Search,Grocery,Net Banking,Summer
1124,2024-06-27,2,1,2,280,5,714.27,1,0,0.0,0.0,8,305,1,0,1,4,0,4,6,2,Very Short,129,Tablet,Returning User,Email,Beauty,Wallet,Summer
1914,2024-05-16,1,1,5,204,0,375.43,1,10,37.54,337.89,13,1696,1,1,0,3,10,3,5,1,Very Long,3,Mobile,Returning User,Direct,Electronics,Net Banking,Spring
8324,2024-06-04,1,1,4,896,2,1071.9,2,5,107.19,2036.61,11,745,1,1,0,3,43,5,6,2,Short,192,Mobile,Returning User,Referral,Home & Kitchen,COD,Summer
3429,2024-02-05,2,1,0,467,0,879.99,2,0,0.0,0.0,3,1654,0,0,0,4,0,4,2,3,Very Long,69,Tablet,Returning User,Organic Search,Electronics,Wallet,Autumn
2371,2024-04-06,0,1,5,328,6,1490.36,4,0,0.0,0.0,2,790,1,0,1,4,0,5,4,1,Short,122,Desktop,Returning User,Direct,Toys,COD,Spring
6989,2024-03-12,1,0,4,527,2,1774.76,2,0,0.0,0.0,5,174,0,0,0,4,0,3,3,1,Very Short,121,Mobile,New User,Referral,Home & Kitchen,Net Banking,Spring
8541,2024-12-06,1,0,4,563,7,405.02,2,5,40.5,769.54,15,761,1,1,0,5,42,4,12,3,Short,40,Mobile,New User,Referral,Grocery,Wallet,Autumn
4586,2024-06-29,1,0,1,443,7,352.3,3,10,105.69,0.0,6,757,1,0,1,4,0,0,6,2,Short,54,Mobile,New User,Paid Search,Grocery,Credit Card,Summer
7685,2024-07-18,1,0,5,755,1,146.27,3,10,43.88,0.0,7,1085,0,0,0,4,0,4,7,2,Long,28,Mobile,New User,Direct,Clothing,Wallet,Summer
4792,2024-06-09,2,1,3,732,3,916.47,3,20,549.88,0.0,5,653,1,0,1,4,0,4,6,2,Short,113,Tablet,Returning User,Social Media,Sports,Wallet,Summer
1979,2024-11-18,2,0,5,501,5,1550.1,4,0,0.0,6200.4,9,1318,1,1,0,5,2,2,11,0,Long,6,Tablet,New User,Direct,Beauty,UPI,Winter
8180,2024-10-18,0,1,3,444,0,790.66,4,0,0.0,0.0,7,975,0,0,0,4,0,4,10,0,Long,154,Desktop,Returning User,Social Media,Electronics,Wallet,Winter
9269,2024-09-08,0,0,2,77,2,687.01,4,15,412.21,0.0,7,677,0,0,0,4,0,3,9,0,Short,152,Desktop,New User,Email,Home & Kitchen,Net Banking,Winter
9859,2024-04-23,0,1,3,823,6,803.45,3,5,120.52,0.0,15,1352,1,0,1,4,0,1,4,1,Long,72,Desktop,Returning User,Social Media,Toys,Debit Card,Spring
1900,2024-04-22,1,1,0,605,0,800.15,4,15,480.09,0.0,21,1398,0,0,0,4,0,5,4,1,Very Long,30,Mobile,Returning User,Organic Search,Electronics,COD,Spring
6085,2024-12-09,0,1,4,425,7,688.69,4,5,137.74,0.0,24,323,0,0,0,4,0,2,12,3,Very Short,48,Desktop,Returning User,Referral,Grocery,UPI,Autumn
6610,2024-12-05,1,0,0,397,7,991.78,3,25,743.84,2231.5,14,1507,1,1,0,4,2,1,12,3,Very Long,87,Mobile,New User,Organic Search,Grocery,Debit Card,Autumn
1711,2024-04-13,0,1,3,809,7,876.8,1,10,87.68,789.12,6,1682,1,1,0,4,37,4,4,1,Very Long,196,Desktop,Returning User,Social Media,Grocery,Wallet,Spring
9563,2024-05-02,2,1,3,524,6,837.76,4,0,0.0,0.0,15,596,1,0,1,4,0,4,5,1,Short,68,Tablet,Returning User,Social Media,Toys,Wallet,Spring
1926,2024-04-30,1,0,4,217,6,1473.38,1,30,442.01,1031.37,14,1523,1,1,0,3,36,4,4,1,Very Long,185,Mobile,New User,Referral,Toys,Wallet,Spring
3418,2024-10-13,1,0,3,620,5,1465.88,4,15,879.53,0.0,16,333,1,0,1,4,0,5,10,0,Very Short,38,Mobile,New User,Social Media,Beauty,COD,Winter
9715,2024-12-12,0,0,1,595,5,552.79,2,5,55.28,0.0,7,1206,1,0,1,4,0,0,12,3,Long,111,Desktop,New User,Paid Search,Beauty,Credit Card,Autumn
6004,2024-11-19,1,0,5,202,6,500.64,3,20,300.38,0.0,20,826,1,0,1,4,0,2,11,0,Short,94,Mobile,New User,Direct,Toys,UPI,Winter
7112,2024-11-02,0,0,1,704,7,742.47,3,25,556.85,0.0,4,431,1,0,1,4,0,3,11,0,Very Short,74,Desktop,New User,Paid Search,Grocery,Net Banking,Winter
5442,2024-05-07,1,1,3,57,0,828.53,1,10,82.85,0.0,3,643,0,0,0,4,0,3,5,1,Short,178,Mobile,Returning User,Social Media,Electronics,Net Banking,Spring
7771,2024-04-25,2,0,1,187,5,1334.51,4,15,800.71,0.0,19,404,0,0,0,4,0,0,4,1,Very Short,177,Tablet,New User,Paid Search,Beauty,Credit Card,Spring
1733,2024-11-20,1,1,4,830,1,374.71,1,15,56.21,0.0,13,516,1,0,1,4,0,1,11,0,Short,29,Mobile,Returning User,Referral,Clothing,Debit Card,Winter
7081,2024-05-24,2,1,1,71,7,1012.96,1,10,101.3,0.0,18,156,1,0,1,4,0,0,5,1,Very Short,31,Tablet,Returning User,Paid Search,Grocery,Credit Card,Spring
1599,2024-03-19,1,1,3,670,6,1422.93,2,0,0.0,2845.86,3,1452,1,1,0,4,11,2,3,1,Very Long,122,Mobile,Returning User,Social Media,Toys,UPI,Spring
2616,2024-11-03,1,1,3,443,5,1716.49,4,15,1029.89,0.0,3,389,1,0,1,4,0,5,11,0,Very Short,167,Mobile,Returning User,Social Media,Beauty,COD,Winter
5555,2024-06-24,2,1,5,632,1,418.78,4,25,418.78,0.0,11,1695,0,0,0,4,0,5,6,2,Very Long,102,Tablet,Returning User,Direct,Clothing,COD,Summer
5034,2024-02-01,1,0,0,139,1,307.59,3,15,138.42,784.35,8,1680,1,1,0,5,7,0,2,3,Very Long,38,Mobile,New User,Organic Search,Clothing,Credit Card,Autumn
2372,2024-11-23,2,0,2,505,2,1012.24,4,25,1012.24,0.0,3,824,0,0,0,4,0,0,11,0,Short,171,Tablet,New User,Email,Home & Kitchen,Credit Card,Winter
8181,2024-04-17,1,1,5,78,1,782.17,1,15,117.33,0.0,6,510,1,0,1,4,0,5,4,1,Short,32,Mobile,Returning User,Direct,Clothing,COD,Spring
3716,2024-04-22,0,1,2,466,0,759.5,2,0,0.0,0.0,16,136,0,0,0,4,0,5,4,1,Very Short,65,Desktop,Returning User,Email,Electronics,COD,Spring
8796,2024-07-13,0,1,1,314,6,424.73,2,25,212.36,637.1,24,871,1,1,0,5,36,5,7,2,Short,153,Desktop,Returning User,Paid Search,Toys,COD,Summer
1134,2024-04-08,1,1,3,687,6,1700.23,3,5,255.03,4845.66,6,773,1,1,0,4,15,2,4,1,Short,148,Mobile,Returning User,Social Media,Toys,UPI,Spring
3135,2024-10-29,1,1,0,553,6,960.29,2,20,384.12,0.0,8,189,0,0,0,4,0,0,10,0,Very Short,46,Mobile,Returning User,Organic Search,Toys,Credit Card,Winter
3671,2024-09-09,1,1,3,32,7,963.56,2,0,0.0,0.0,2,601,1,0,1,4,0,4,9,0,Short,104,Mobile,Returning User,Social Media,Grocery,Wallet,Winter
6363,2024-07-25,0,0,3,590,3,1481.19,2,0,0.0,0.0,20,1371,1,0,1,4,0,3,7,2,Very Long,41,Desktop,New User,Social Media,Sports,Net Banking,Summer
4608,2024-03-14,1,1,2,664,2,1978.25,3,0,0.0,5934.75,8,1040,1,1,0,1,18,4,3,1,Long,162,Mobile,Returning User,Email,Home & Kitchen,Wallet,Spring
2413,2024-06-27,1,0,2,429,5,305.61,3,0,0.0,0.0,7,1600,0,0,0,4,0,1,6,2,Very Long,81,Mobile,New User,Email,Beauty,Debit Card,Summer
6139,2024-04-09,1,0,5,839,0,709.14,3,25,531.86,0.0,12,435,1,0,1,4,0,2,4,1,Very Short,216,Mobile,New User,Direct,Electronics,UPI,Spring
9623,2024-12-17,1,1,3,330,6,985.8,1,15,147.87,0.0,15,1737,1,0,1,4,0,0,12,3,Very Long,220,Mobile,Returning User,Social Media,Toys,Credit Card,Autumn
2202,2024-10-16,2,0,1,715,5,589.97,2,25,294.98,884.96,24,1262,1,1,0,1,7,5,10,0,Long,34,Tablet,New User,Paid Search,Beauty,COD,Winter
3269,2024-02-12,1,0,2,414,2,516.44,4,0,0.0,0.0,7,543,1,0,1,4,0,1,2,3,Short,69,Mobile,New User,Email,Home & Kitchen,Debit Card,Autumn
5305,2024-07-11,0,0,1,869,2,962.26,4,0,0.0,0.0,9,1734,1,0,1,4,0,1,7,2,Very Long,127,Desktop,New User,Paid Search,Home & Kitchen,Debit Card,Summer
7538,2024-10-11,1,0,1,578,4,180.89,4,0,0.0,0.0,20,471,0,0,0,4,0,3,10,0,Short,5,Mobile,New User,Paid Search,Books,Net Banking,Winter
2229,2024-07-10,0,0,0,426,0,463.51,2,0,0.0,0.0,23,388,0,0,0,4,0,5,7,2,Very Short,177,Desktop,New User,Organic Search,Electronics,COD,Summer
3079,2024-02-16,1,1,5,672,4,235.36,3,0,0.0,0.0,14,1425,0,0,0,4,0,3,2,3,Very Long,160,Mobile,Returning User,Direct,Books,Net Banking,Autumn
3116,2024-02-21,2,0,3,787,3,594.93,2,0,0.0,1189.86,5,781,1,1,0,5,23,1,2,3,Short,47,Tablet,New User,Social Media,Sports,Debit Card,Autumn
6543,2024-09-24,1,1,3,526,2,1949.21,1,30,584.76,1364.45,3,1505,1,1,0,5,14,3,9,0,Very Long,3,Mobile,Returning User,Social Media,Home & Kitchen,Net Banking,Winter
1741,2024-07-10,1,0,5,621,6,526.62,4,15,315.97,0.0,20,1348,0,0,0,4,0,0,7,2,Long,147,Mobile,New User,Direct,Toys,Credit Card,Summer
6932,2024-07-17,1,1,2,613,7,552.41,4,0,0.0,2209.64,7,370,1,1,0,3,12,3,7,2,Very Short,92,Mobile,Returning User,Email,Grocery,Net Banking,Summer
4828,2024-04-08,1,1,4,761,1,282.3,3,5,42.35,0.0,4,501,1,0,1,4,0,1,4,1,Short,176,Mobile,Returning User,Referral,Clothing,Debit Card,Spring
3955,2024-04-06,1,0,2,188,2,1562.1,1,15,234.31,0.0,5,1566,1,0,1,4,0,5,4,1,Very Long,102,Mobile,New User,Email,Home & Kitchen,COD,Spring
8758,2024-05-28,1,0,4,47,6,1035.78,2,10,207.16,0.0,9,1289,0,0,0,4,0,2,5,1,Long,145,Mobile,New User,Referral,Toys,UPI,Spring
8368,2024-07-17,0,1,2,242,5,677.82,4,0,0.0,0.0,21,1758,1,0,1,4,0,3,7,2,Very Long,30,Desktop,Returning User,Email,Beauty,Net Banking,Summer
8225,2024-06-20,0,0,2,1,3,1246.64,4,10,498.66,0.0,18,966,1,0,1,4,0,4,6,2,Long,19,Desktop,New User,Email,Sports,Wallet,Summer
8967,2024-11-16,1,0,4,869,5,836.99,1,5,41.85,0.0,23,1347,0,0,0,4,0,1,11,0,Long,191,Mobile,New User,Referral,Beauty,Debit Card,Winter
3104,2024-03-09,0,1,5,698,2,1049.31,3,10,314.79,0.0,15,1055,1,0,1,4,0,1,3,1,Long,213,Desktop,Returning User,Direct,Home & Kitchen,Debit Card,Spring
8694,2024-06-21,0,0,2,795,7,340.28,3,15,153.13,867.71,21,1729,1,1,0,5,11,4,6,2,Very Long,18,Desktop,New User,Email,Grocery,Wallet,Summer
2583,2024-03-26,1,1,3,488,1,142.88,3,20,85.73,0.0,23,625,0,0,0,4,0,1,3,1,Short,211,Mobile,Returning User,Social Media,Clothing,Debit Card,Spring
3976,2024-01-03,2,0,3,714,3,1432.33,2,15,429.7,0.0,17,1674,1,0,1,4,0,2,1,3,Very Long,62,Tablet,New User,Social Media,Sports,UPI,Autumn
5999,2024-05-31,0,0,1,89,7,943.84,3,0,0.0,0.0,10,297,1,0,1,4,0,3,5,1,Very Short,104,Desktop,New User,Paid Search,Grocery,Net Banking,Spring
7698,2024-01-21,1,1,5,327,5,1264.56,4,0,0.0,0.0,15,953,0,0,0,4,0,4,1,3,Long,193,Mobile,Returning User,Direct,Beauty,Wallet,Autumn
6198,2024-05-15,1,0,0,164,1,684.68,4,5,136.94,0.0,11,1035,1,0,1,4,0,1,5,1,Long,38,Mobile,New User,Organic Search,Clothing,Debit Card,Spring
6034,2024-08-18,0,1,1,843,6,1435.77,2,0,0.0,0.0,19,743,1,0,1,4,0,5,8,2,Short,144,Desktop,Returning User,Paid Search,Toys,COD,Summer
4387,2024-05-17,0,0,1,138,0,549.75,1,0,0.0,0.0,6,883,1,0,1,4,0,5,5,1,Short,66,Desktop,New User,Paid Search,Electronics,COD,Spring
6333,2024-09-04,0,1,1,63,2,1810.41,1,0,0.0,0.0,4,1235,0,0,0,4,0,0,9,0,Long,216,Desktop,Returning User,Paid Search,Home & Kitchen,Credit Card,Winter
5275,2024-04-17,1,1,2,193,1,127.25,4,0,0.0,0.0,4,657,0,0,0,4,0,1,4,1,Short,142,Mobile,Returning User,Email,Clothing,Debit Card,Spring
5296,2024-05-26,1,0,3,277,5,791.93,2,0,0.0,0.0,22,305,0,0,0,4,0,3,5,1,Very Short,203,Mobile,New User,Social Media,Beauty,Net Banking,Spring
6270,2024-11-15,1,1,0,893,4,372.1,3,20,223.26,893.04,17,1618,1,1,0,3,41,0,11,0,Very Long,198,Mobile,Returning User,Organic Search,Books,Credit Card,Winter
6401,2024-03-29,0,1,5,820,4,473.88,1,0,0.0,0.0,15,571,0,0,0,4,0,4,3,1,Short,98,Desktop,Returning User,Direct,Books,Wallet,Spring
3969,2024-07-01,0,0,2,482,0,411.4,4,15,246.84,0.0,21,1426,0,0,0,4,0,0,7,2,Very Long,133,Desktop,New User,Email,Electronics,Credit Card,Summer
2220,2024-09-18,0,1,4,782,7,603.29,3,10,180.99,0.0,4,1050,0,0,0,4,0,0,9,0,Long,97,Desktop,Returning User,Referral,Grocery,Credit Card,Winter
3695,2024-05-12,1,0,2,879,0,711.94,2,5,71.19,0.0,15,189,0,0,0,4,0,4,5,1,Very Short,122,Mobile,New User,Email,Electronics,Wallet,Spring
4679,2024-04-21,0,0,0,460,6,636.08,4,10,254.43,0.0,22,425,0,0,0,4,0,1,4,1,Very Short,23,Desktop,New User,Organic Search,Toys,Debit Card,Spring
2448,2024-09-11,1,0,1,177,5,974.91,4,5,194.98,3704.66,4,1358,1,1,0,4,6,5,9,0,Very Long,198,Mobile,New User,Paid Search,Beauty,COD,Winter
2598,2024-01-28,1,0,3,751,1,432.52,4,0,0.0,0.0,15,354,1,0,1,4,0,4,1,3,Very Short,175,Mobile,New User,Social Media,Clothing,Wallet,Autumn
9557,2024-04-06,0,1,5,423,3,1395.03,2,5,139.5,2650.56,6,1299,1,1,0,4,4,4,4,1,Long,165,Desktop,Returning User,Direct,Sports,Wallet,Spring
3520,2024-05-29,0,1,2,724,6,543.39,4,0,0.0,2173.56,13,426,1,1,0,2,18,0,5,1,Very Short,14,Desktop,Returning User,Email,Toys,Credit Card,Spring
7650,2024-03-20,1,0,4,469,7,152.74,2,0,0.0,0.0,7,1376,0,0,0,4,0,2,3,1,Very Long,96,Mobile,New User,Referral,Grocery,UPI,Spring
2150,2024-07-15,2,0,0,889,1,142.74,1,0,0.0,0.0,7,1049,1,0,1,4,0,5,7,2,Long,42,Tablet,New User,Organic Search,Clothing,COD,Summer
9749,2024-08-14,1,0,3,737,5,1191.32,4,5,238.26,0.0,17,1470,0,0,0,4,0,0,8,2,Very Long,146,Mobile,New User,Social Media,Beauty,Credit Card,Summer
2912,2024-12-18,0,1,0,340,2,773.37,2,0,0.0,0.0,2,1141,1,0,1,4,0,3,12,3,Long,94,Desktop,Returning User,Organic Search,Home & Kitchen,Net Banking,Autumn
4544,2024-08-07,0,0,1,20,5,719.2,2,10,143.84,0.0,20,154,0,0,0,4,0,4,8,2,Very Short,61,Desktop,New User,Paid Search,Beauty,Wallet,Summer
8036,2024-08-04,0,1,2,458,0,991.62,2,30,594.97,0.0,9,1404,1,0,1,4,0,5,8,2,Very Long,189,Desktop,Returning User,Email,Electronics,COD,Summer
2812,2024-09-21,0,0,3,399,4,486.4,3,20,291.84,0.0,18,1797,0,0,0,4,0,0,9,0,Very Long,71,Desktop,New User,Social Media,Books,Credit Card,Winter
5947,2024-03-17,2,1,5,514,6,1152.45,1,15,172.87,0.0,1,734,0,0,0,4,0,4,3,1,Short,124,Tablet,Returning User,Direct,Toys,Wallet,Spring
8068,2024-06-20,0,0,2,202,0,305.62,3,10,91.69,0.0,14,1634,0,0,0,4,0,2,6,2,Very Long,123,Desktop,New User,Email,Electronics,UPI,Summer
1212,2024-10-30,0,0,1,330,0,281.83,4,0,0.0,0.0,17,715,1,0,1,4,0,4,10,0,Short,180,Desktop,New User,Paid Search,Electronics,Wallet,Winter
1228,2024-03-05,0,0,2,714,5,395.12,3,30,355.61,829.75,12,415,1,1,0,5,10,2,3,1,Very Short,152,Desktop,New User,Email,Beauty,UPI,Spring
8095,2024-04-16,1,1,4,238,0,882.87,3,20,529.72,0.0,17,1541,1,0,1,4,0,2,4,1,Very Long,60,Mobile,Returning User,Referral,Electronics,UPI,Spring
3364,2024-03-21,1,1,5,399,4,148.87,3,15,66.99,0.0,18,562,0,0,0,4,0,4,3,1,Short,101,Mobile,Returning User,Direct,Books,Wallet,Spring
9184,2024-12-16,0,0,4,880,4,229.09,1,20,45.82,0.0,24,395,1,0,1,4,0,2,12,3,Very Short,130,Desktop,New User,Referral,Books,UPI,Autumn
9345,2024-05-09,0,0,0,1,5,1763.62,3,0,0.0,0.0,8,572,1,0,1,4,0,0,5,1,Short,51,Desktop,New User,Organic Search,Beauty,Credit Card,Spring
8922,2024-04-28,0,1,4,595,2,1331.08,4,0,0.0,0.0,1,1013,0,0,0,4,0,1,4,1,Long,26,Desktop,Returning User,Referral,Home & Kitchen,Debit Card,Spring
9970,2024-10-24,0,0,4,77,5,1160.38,1,0,0.0,0.0,14,1202,1,0,1,4,0,5,10,0,Long,113,Desktop,New User,Referral,Beauty,COD,Winter
8406,2024-11-27,2,1,5,649,1,332.05,1,0,0.0,332.05,17,1558,1,1,0,4,42,3,11,0,Very Long,115,Tablet,Returning User,Direct,Clothing,Net Banking,Winter
4450,2024-01-02,1,0,4,152,4,190.25,3,0,0.0,0.0,24,1242,0,0,0,4,0,0,1,3,Long,190,Mobile,New User,Referral,Books,Credit Card,Autumn
9928,2024-11-16,1,0,3,101,3,549.77,2,5,54.98,0.0,5,1381,1,0,1,4,0,5,11,0,Very Long,55,Mobile,New User,Social Media,Sports,COD,Winter
4112,2024-09-15,1,1,3,18,4,409.37,4,15,245.62,0.0,5,140,1,0,1,4,0,4,9,0,Very Short,48,Mobile,Returning User,Social Media,Books,Wallet,Winter
6277,2024-11-11,1,0,3,318,1,527.95,2,20,211.18,0.0,13,225,0,0,0,4,0,5,11,0,Very Short,31,Mobile,New User,Social Media,Clothing,COD,Winter
1051,2024-02-01,1,0,5,290,7,687.11,2,20,274.84,0.0,16,414,1,0,1,4,0,4,2,3,Very Short,176,Mobile,New User,Direct,Grocery,Wallet,Autumn
9662,2024-01-15,0,1,4,263,5,1070.92,4,25,1070.92,0.0,6,1237,0,0,0,4,0,0,1,3,Long,167,Desktop,Returning User,Referral,Beauty,Credit Card,Autumn
6326,2024-05-02,1,1,2,814,6,741.28,3,15,333.58,0.0,6,1279,0,0,0,4,0,3,5,1,Long,37,Mobile,Returning User,Email,Toys,Net Banking,Spring
9538,2024-11-06,1,1,5,3,2,1021.83,2,15,306.55,0.0,2,1271,1,0,1,4,0,0,11,0,Long,10,Mobile,Returning User,Direct,Home & Kitchen,Credit Card,Winter
4175,2024-06-30,0,0,3,576,3,1260.97,4,15,756.58,4287.3,1,674,1,1,0,3,31,1,6,2,Short,196,Desktop,New User,Social Media,Sports,Debit Card,Summer
3818,2024-09-20,0,1,1,144,3,513.54,4,0,0.0,0.0,17,55,1,0,1,4,0,2,9,0,Very Short,194,Desktop,Returning User,Paid Search,Sports,UPI,Winter
5701,2024-03-30,1,1,3,214,7,1021.8,1,10,102.18,0.0,19,783,1,0,1,4,0,4,3,1,Short,57,Mobile,Returning User,Social Media,Grocery,Wallet,Spring
8770,2024-05-02,2,0,0,746,7,438.29,3,0,0.0,0.0,21,1675,1,0,1,4,0,0,5,1,Very Long,119,Tablet,New User,Organic Search,Grocery,Credit Card,Spring
5939,2024-11-16,0,0,1,86,2,1478.86,1,20,295.77,0.0,1,964,1,0,1,4,0,4,11,0,Long,172,Desktop,New User,Paid Search,Home & Kitchen,Wallet,Winter
8131,2024-06-27,0,0,4,780,1,206.69,2,0,0.0,0.0,23,1217,1,0,1,4,0,5,6,2,Long,218,Desktop,New User,Referral,Clothing,COD,Summer
2929,2024-10-11,1,1,4,240,0,522.16,1,15,78.32,0.0,5,29,1,0,1,4,0,3,10,0,Very Short,62,Mobile,Returning User,Referral,Electronics,Net Banking,Winter
7981,2024-08-21,1,1,5,765,4,191.42,4,0,0.0,765.68,24,1469,1,1,0,4,17,1,8,2,Very Long,222,Mobile,Returning User,Direct,Books,Debit Card,Summer
7591,2024-03-05,1,1,3,713,0,320.21,3,0,0.0,0.0,17,780,1,0,1,4,0,5,3,1,Short,151,Mobile,Returning User,Social Media,Electronics,COD,Spring
9065,2024-12-10,2,1,5,727,4,218.36,3,10,65.51,0.0,9,170,0,0,0,4,0,4,12,3,Very Short,21,Tablet,Returning User,Direct,Books,Wallet,Autumn
1518,2024-12-11,1,0,4,162,7,384.54,3,10,115.36,0.0,17,1498,1,0,1,4,0,5,12,3,Very Long,114,Mobile,New User,Referral,Grocery,COD,Autumn
4457,2024-10-11,0,0,1,870,4,383.92,4,15,230.35,0.0,8,1587,0,0,0,4,0,0,10,0,Very Long,77,Desktop,New User,Paid Search,Books,Credit Card,Winter
